0.4153,2.0900998,4.3481,1.6766,0.3717,6.5167,2.2075,0.4417,19.248798,0.75339997,2.8582,11.491798,2.623,0.0,5.2481,0.4366,0.9352,14.467601,0.2586,1.4807,21.616302,0.5913,1.3324001,25.029104,0.2057,0.4116,1.3400999,6.5267005,11.3136,13.241099,1.1226,15.2601,4.1646004,3.1590998,36.8763,2.4386,7.2673,21.2414,5.9040003,1.5829,10.267401,2.7846,3.2062001,26.306599,0.3896,10.1822,33.515003,6.3259,0.6462,37.6008,2.2663,0.9403,0.5559,11.0959,2.9582,10.7243,0.3095,4.7588,10.423901,1.5053,23.9158,1.0494,7.7756996,5.0896,4.4131002,2.564,8.639699,1.8811,3.9496,27.517397,0.0,8.8859,8.0441,8.341599,0.0,19.015202,6.3571997,1.3267,2.3113,19.7127,18.6199,25.642,1.8038,26.5356,16.796,5.1061,80.0409,4.2414,17.9012,37.8228,12.9401,4.1469,24.1552,5.1023,8.091,68.2916,0.6482,20.5488,63.1754,15.2588,1.9786,81.6451,8.8292,2.6786,3.2333,16.901,30.026697,12.558901,1.3346,37.006897,11.785601,47.914497,84.00269,3.5732,7.9039,30.475298,8.2235,9.0615,29.184095,36.933903,1.4843,83.36429,5.0572,8.268701,77.24591,8.1356,1.5619999,77.51628,3.5351,1.5998,7.6010995,31.071203,60.159313,45.9605,9.0999,63.092693,17.091002,16.868803,139.12631,12.006101,29.3203,76.61351,43.31941,7.0079,70.897514,13.8954,19.046999,141.44002,4.9156003,31.022799,151.96016,27.3056,7.0875998,133.2779,9.268201,11.282901,5.1414003,38.0306,26.019396,20.5879,3.7211,18.009699,24.3798,20.689999,109.7821,7.6575,29.188198,24.3297,23.2516,10.752901,26.394897,31.8463,16.4096,103.763405,9.310201,22.7318,42.826492,42.622597,4.7826,39.251392,21.169096,8.6108,15.9758,86.0028,116.2054,79.1073,14.1556,118.1093,53.2564,85.4733,332.9111,23.2368,66.4124,131.4185,74.7945,26.8223,126.4765,82.6756,36.9409,328.5677,19.283,62.0233,272.0326,78.0638,13.4322,250.0456,33.9724,21.4935
0.0,1.4324999,8.629101,0.829,1.2277,4.3853,0.9621,5.6399007,31.679005,1.8348,0.4648,6.482401,0.1999,0.5661,7.4371996,4.7958,0.0,33.738197,0.54039997,0.281,17.7973,0.5905,0.1998,12.031601,0.4519,0.5853,2.1068,10.2953,30.213207,5.0487,7.0871,18.634502,1.6302,6.6456,53.21692,5.1533,4.1374,27.842794,7.1657,2.5771,39.061497,6.131801,2.1376,63.94991,3.5834002,3.5333998,48.029804,3.6678002,1.8357999,57.787006,2.293,1.086,0.5361,13.097098,8.2327,8.2402,3.3331003,9.832601,0.953,8.258599,22.8975,2.0687,6.2771997,9.8473,9.2646,0.0,15.367299,6.9150996,2.5033002,23.431593,1.9523,11.2307,22.2845,14.589101,1.8407,4562.4814,3.936,5.0097003,2.6429,24.8249,47.075,14.1179,11.6479,32.8524,3.5453,20.5441,107.7934,9.0568,10.8794,44.1725,16.6302,3.1432,61.866,17.8427,4.6409,121.1197,6.0761,15.0451,88.1116,18.8474,3.8763,4632.3003,6.6809,6.681,4.1296,321504.12,3.1095,1.3965,0.2633,646209.56,0.2306,108753.38,997107.3,0.0,1.7545,306968.97,0.1928,8.3406,2.4307,1.7121999,453471.62,1390629.5,0.0,0.0,144661.95,466991.88,0.0,404352.22,389056.62,783162.44,0.0,0.2189,2.7651,0.43510002,0.3747,0.0,1.2863,1.4251,5.7090006,1.2614,0.3925,1.0956,0.4749,0.7557,5.8222003,1.7062,0.3042,372518.9,0.2707,0.8082,5.0147,0.5917,0.0,313784.22,143091.72,78761.35,518512.75,1.9504,2.8855999,1.9054999,0.0,0.7514,0.7129,1.5481,4.9504004,1.1666,1.1963,0.7189,0.5092,523808.5,1.7685,1.0177,0.3067,4.8813004,0.2931,2.8348,5.0562005,4.5246,0.6264,7.1358004,3.8482,2.8288,518516.88,321506.28,8.7602,3.7371,0.638,646210.3,2.2298,108756.36,997118.0,2.428,3.3433,306970.78,1.1769,523817.6,10.0214,4.4361,453472.25,1763153.2,0.5638,3.643,144672.03,466997.0,0.6264,718143.56,532152.2,861926.6
0.6179,2.3856,4.7026,0.0,1.3463,5.2632003,1.1671,0.90169996,77.69782,0.7472,0.7503,4.5636,1.4559001,1.3206,7.2168007,1.4229001,1.2251999,66.63859,0.423,0.0,4.7750993,1.0647,0.71239996,3.9393003,0.0,0.3419,1.8341,2.3753998,18.4649,2.5533,4.3413,8.9602,1.9635,7.5126,72.86279,2.499,2.2845,11.4876,0.957,1.6547,12.592501,4.4625998,1.2147,83.15119,2.6564,0.5018,19.1156,3.33,4.2391005,17.6089,1.4566,1.0688,3.5082,4.1075,11.318599,3.2647,1.2728,10.9536,0.5025,2.8185,41.217495,2.5159,0.6045,13.854799,3.5212998,1.8289,13.634601,1.8942,1.7257999,46.341393,4.8335,2.4068,14.863401,2.5924,3.0593998,23.643997,2.779,4.3028,5.9602,8.8685,34.4861,5.818,6.9604,25.177,3.6331,11.2328,191.7781,5.7621,3.6393,29.906,5.9342,4.8042,33.4439,7.7797,4.1657,196.1312,7.9129,2.9086,38.7541,6.9871,8.0109,45.1922,4.2356,5.7135,4.3637,4.1779,4.5657005,1.1658,0.5657,2.9263,1.8785,3.4512,21.185099,0.6313,0.7484,1.4898,0.4252,5.5765,6.7571993,5.7397,1.3461001,19.632801,0.8563,0.0,2.0828998,0.0,1.3438,3.9577,0.0,0.3822,0.5998,0.0,8.6419,0.2148,0.2272,3.0563,0.7109,0.2677,27.7964,2.524,2.2286,4.5927997,7.7639,2.5162,3.6557,1.869,0.3302,29.7904,2.2914,1.0107,4.3436,0.8564,0.0,2.0356998,0.49670002,5.4927,0.6723,9.0734005,1.7071,0.9266,1.5014,1.707,1.6739999,2.1387,18.385998,3.1961,1.2918,3.0687,0.2064,1.8812,4.7446,5.6417,1.3452001,18.1907,0.91529995,1.5203,7.3061004,0.3963,1.9312,2.1486,2.7684999,0.18,5.6358,13.2513,14.9147,2.3072,2.2943,7.6896,4.2634,5.8576,67.3675,6.3514,4.2688,9.1513,8.3955,9.9739,15.1575,13.2504,3.0215,67.6139,4.063,2.531,13.7326,1.2527,3.275,8.142,3.2652,6.0549
0.0,1.8555,1.299,0.0,0.3038,1.6669,0.0,1.1463001,7.8418,0.5448,0.0,1.5871,0.0,0.0,2.665,0.2672,0.8158,4.836,0.514,0.0,4.1826,0.2386,0.0,3.9689999,0.4679,0.0,0.8823,4.5655,13.716502,4.6429996,0.4835,9.0513,3.5127,3.3444998,32.1383,1.8663,1.6782,15.545597,4.6528997,0.0,13.197198,4.0646996,1.7594,33.8537,1.8287,3.4074,32.616604,0.7747,2.1046999,31.535599,1.0611,1.1305001,1.6348001,4.8809004,7.2368007,4.7111,2.0478,7.9108996,1.1094,1.0101,16.8044,5.0428,3.3413,9.5185,3.0696,2.0558,9.9115,2.3363001,0.9615,24.816204,2.5751,5.3714,34.251896,3.9108,0.2154,39.740788,2.4983,2.9482,2.5171,11.3019,22.2523,9.3541,2.8351,18.6291,4.6221,5.5009,56.7845,7.4539,5.0195,26.6512,7.7225,2.0558,25.7737,6.6682,3.5367,63.5059,4.9178,8.7788,71.0511,4.9241,2.3201,75.2454,4.0273,4.0787,0.7592,3.277,2.2723,1.2011,0.0,1.8776,0.3783,0.9898,8.367,0.2867,0.3235,2.2704,0.6093,0.2409,0.5328,0.8499,1.0145,9.7632,0.0,1.2303001,1.829,1.3941,0.9087,4.3645997,0.3161,0.5644,0.4667,2.5896,3.1416998,5.7130003,0.6516,1.6667,2.0773,0.4945,19.1404,0.2757,3.8331,0.3582,1.0568,1.5445,3.1826,0.7551,0.2186,12.517601,0.0,0.678,8.9223,0.89879996,0.5332,8.1418,0.1796,0.4933,0.4354,3.4505,2.8343,3.3399,0.5488,1.7168,0.8554,0.211,20.4056,0.8494,0.3245,2.4429,1.6484001,1.3522999,4.8134,0.0,0.46559998,17.7588,0.0,0.5607,18.0132,3.2017,2.0411,11.4579,0.92870003,1.1768,1.6613,9.3171,8.2483,10.254,1.2004,5.2611,3.311,1.6953,47.913,1.4118,4.4811,5.0715,3.3145,3.1377,8.5288,1.605,1.6987,40.0396,0.0,2.469,28.7645,5.4946,3.483,23.9643,1.4244,2.2345
3.1596,1.6185,6.5731997,2.2724,4.16,8.164199,3.9612002,4.6365,37.434307,2.0795,0.85789996,9.8384,2.6536,3.2363,9.5089,2.7397,3.3034,42.173306,2.8574998,1.7673,5.0954,1.1437,1.0445,12.2918,0.9551,0.9192,12.622801,21.206598,32.837303,19.175999,26.640503,33.932697,16.8634,23.550697,66.456375,35.3474,19.974499,43.441105,21.224098,24.251997,33.5922,24.715702,23.280403,61.623497,25.3368,26.3689,63.86701,30.976105,19.270298,64.0556,18.4181,28.115503,15.827002,38.4037,20.802498,27.253103,22.3728,37.968197,11.665702,27.4405,40.057796,40.777893,15.154001,44.822098,26.358402,20.7854,25.606003,28.977497,23.689898,34.320698,54.809994,55.20809,70.1133,45.5906,31.692297,67.6385,41.095295,34.038902,31.6094,61.2288,60.213,48.7015,53.1733,80.0651,32.4903,55.6277,143.9485,78.2048,35.9864,98.1016,50.2361,48.2737,68.7071,56.4329,50.2737,138.1175,83.0043,83.3443,139.0757,77.7104,52.0071,143.9859,60.4685,63.0736,0.7582,0.8652,2.1692,2.7881,0.0,2.4988,11.0623,1.8656,14.5821,0.5166,2.3713,3.1933,0.90470004,4.3994,2.792,0.4943,7.9263997,13.377202,0.2551,3.5630999,9.029901,3.3929,1.0551001,7.6613,0.3355,0.7106,6.2482,4.2803,6.2297997,3.2395,2.529,10.8759,4.6994,2.905,23.856405,3.3766,5.5411,4.3346,1.3371,6.9541,3.2575,6.8905,5.5184,32.835102,3.3324,3.1067002,10.415299,3.2637,4.3366003,10.3482,4.0892,4.0589,5.4063997,6.5741,8.355299,7.6248994,9.893001,6.544,7.5161,8.9774,14.490397,8.7643,6.6568,7.4475,6.5715003,11.2785,3.7366,4.6507,1.8446001,18.648,6.6087,6.9748993,14.0027,3.7056,6.0641003,14.679499,3.238,3.6657999,12.4128,11.7196,16.7543,13.6525,12.422,19.9187,23.2778,13.748,52.9289,12.6575,14.5692,14.9754,8.8133,22.632,9.7861,12.0355,15.2894,64.8603,10.1962,13.6447,33.4479,10.3622,11.4558,32.689,7.6627,8.4353
0.5436,1.9561,0.9279,0.7997,0.5041,0.8722,0.0,0.2813,8.452101,0.6458,0.0,2.9376,0.0,0.0,1.4225999,0.0,0.2204,10.122999,0.0,0.0,3.1528,0.0,0.0,1.2366,0.0,113386.63,0.0,0.9377,0.79150003,1.0316,0.0,1.5204,0.28,0.0,7.711601,0.3656,1.1394,2.6966002,1.0465,1.582,1.7442999,0.7159,0.8585,8.611001,0.0,0.6839,1.9079001,1.405,0.3349,3.8265998,0.6401,0.51919997,1.7689,2.7364001,0.7797,0.9177,0.0,0.2639,0.8751,1.1977,2.8951,0.5814,2.4798,1.1262,0.0,0.0,0.7675,0.8395,0.0,6.0323,0.3711,0.0,2.6342,3.7595,0.7129,1.388,0.1795,0.1836,2.3125,5.6302,2.4991,2.749,0.5041,2.6565,1.1551,1.479,19.0588,1.5928,3.6192,6.7604,1.0465,1.582,3.9344,1.5554,1.0789,24.7663,0.3711,0.6839,7.6949,5.1645,1.0478,6.4512,0.8196,113387.336,6.6741004,1.6941,5.3375,1.8793999,0.0,8.2501,3.4285002,1.288,1283869.2,1.1668,4.582,9.5342,0.6721,7.1155,12.050201,2.3699,5.1809,1310130.0,0.7462,1.0411,16.4758,1.6947,0.2903,16.861797,244640.72,109526.336,8.1634,5.6535,12.0494,7.244,0.7499,20.5794,7.2723994,2.3003001,332870.12,2.4821,8.957201,18.8026,2.2511,7.5511003,9.77,3.751,8.546899,40.7137,2.6838999,4.5219,24.621302,2.9102,1.3206,28.41149,1.8144,1.7577,6.481,5.2926,5.0668,4.0705,1.5697,22.1176,10.560999,5.1906,28.8274,1.5826999,7.660401,25.0385,4.1166997,3.2976,6.0779004,1.5048001,8.3166,36.594902,2.4283998,3.5927,27.417704,2.5665,2.1259,20.2919,4.0629997,1.5642,21.3185,12.6402,22.4537,13.1939,2.3196,50.9471,21.2619,8.7789,1616768.2,5.2316,21.1996,53.3753,7.0399,17.9642,27.8981,7.6257,22.0444,1310207.2,5.8585,9.1557,68.5148,7.1714,3.7368,65.5652,244646.6,109529.66
0.2125,0.4705,1.5343,0.3112,0.6429,2.6095998,0.86240005,2.2324,13.861001,0.5395,1.646,1.8914,0.5303,0.0,1.2205,2.2057,0.2363,12.965999,0.0,0.0,7.7844,0.0,0.7049,6.8849998,0.4296,0.6215,2.158,5.6834,2.7845001,8.1976,0.4702,6.1005,4.3801,6.7191,13.412701,4.9062,2.1962,6.9236,4.1552,7.0641,4.6196,2.5245,2.7075999,21.709402,4.1333,4.0395,24.500093,4.6852,5.1145005,16.5942,2.2084,3.7791,5.0052,10.5835,3.287,12.1029005,0.3715,3.7898002,7.1748004,4.3,15.432499,5.6605,6.3062,3.769,2.443,9.0282,3.3307998,8.5523,8.7743,9.623099,6.6195,14.4505,18.612999,19.419899,7.6131,20.293802,5.2331,14.6614,7.3757,16.7374,7.6058,20.6117,1.4846,12.4999,12.4173,13.2515,42.7062,11.1062,10.1484,12.584,7.1285,16.0923,9.1709,13.2825,11.7182,44.2985,10.7528,18.49,50.8975,24.1051,13.4325,43.773,7.8711,19.062,2.4353,1.4906,9.332899,3.1114,0.8506,5.9054995,41235.21,1.4057,1164528.5,1.7307,2.2225,7.4102993,0.58820003,6.3918,11.500099,0.7183,4.3719,692243.75,0.8189,1.13,27.453108,2.3198,0.6842,17.418703,1.6070001,0.8248,9.9254,12.260699,20.767899,9.9487,3.5947,16.5523,12.4765,7.4336996,428000.5,6.3522,5.8822,13.238799,5.2437997,11.5241,19.3846,7.7293005,5.2124996,395847.0,8.564401,9.8485,52.963505,14.2239,13.5539,51.710487,5.5722,4.1523,10.601399,22.9038,20.698498,15.667098,3.8919,12.2815,10.562699,12.7719,20.5099,7.6684,9.097099,11.6145,18.0505,17.759398,29.9191,10.365301,7.1919003,325217.06,8.611,37.665203,43.9057,34.581306,10.3786,36.024704,18.9075,25.520296,22.9621,36.6551,50.7993,28.7272,8.3372,34.7393,41258.25,21.6113,1592549.5,15.7513,17.2018,32.2636,23.8825,35.6753,60.8038,18.8129,16.7763,1413307.8,17.9943,48.6437,124.3223,51.125,24.6167,105.1539,26.0867,30.4974
0.0,0.0,0.0,0.0,0.0,1.5566,0.0,0.0,2.5969,0.0,0.0,0.6999,0.0,0.0,0.4794,0.0,0.0,1.8424001,0.0,0.0,0.2377,0.0,0.0,0.2193,0.0,10.3653,0.0,0.0,0.2712,0.9219,0.0,2.2615,0.3628,0.0,11.6377,0.0,0.6235,2.8593,0.5538,0.0,1.2104,0.0,0.3385,9.044,0.0,1.3591,1.6396,0.4212,0.0,1.6312,0.4611,0.0,0.0,2.2447002,0.8304,1.9064,0.0,3.1467,0.0,0.0,7.773499,0.389,1.1255,3.0083,0.2519,0.0,1.2077999,0.2291,0.0,6.9161005,0.0,2.8925002,2.6621,1.7475,0.0,0.3175,0.3845,0.0,0.0,2.2447,1.1016,2.8283,0.0,6.9648,0.3628,0.0,22.0081,0.389,1.749,6.5675,0.8057,0.0,2.8976,0.2291,0.3385,17.8025,0.0,4.2516,4.5394,2.1687,0.0,2.168,0.8456,10.3653,0.5629,0.2291,0.3149,1.5995001,0.0,0.5808,0.4969,0.0,1877969.9,0.0,1.9983,1.4765999,0.0,0.0,1.0486001,0.396,0.0,1347805.0,0.0,0.7696,3.4111001,0.207,0.0,1.7188001,29.1625,10.3613,0.9415,2.4601998,3.2884998,5.8022003,0.2174,5.9819,1.5484,0.0,587364.7,0.0,2.9070997,5.4571996,2.3396,0.2824,5.9484,0.0,1.3027,592479.25,0.3737,0.9856,10.2529,2.5279,0.196,13.812801,0.73630005,0.0,0.4084,2.9565,3.8933,7.6543,0.0,4.0238,1.5464,1.0763,15.442198,0.0,5.6443996,4.7733,3.2397003,1.0538,3.1377997,0.2482,1.6531,16.1193,0.0,9.294901,11.1729,6.7469997,0.0,10.048401,0.1913,4.5967,1.9128,5.6458,7.4967,15.056,0.2174,10.5865,3.5917,1.0763,2465350.0,0.0,10.5498,11.7071,5.5793,1.3362,10.1348,0.6442,2.9558,1940300.4,0.3737,11.0501,24.8369,9.4819,0.196,25.58,30.0901,14.958
0.217,0.0,2.8821998,0.0,0.0,1.9489,0.5037,0.0,22.647696,0.0,0.0,1.9411,0.0,0.2387,2.4724002,0.0,0.0,27.515503,0.0,0.0,0.2516,0.0,0.0,0.0,0.0,161448.4,2.2459998,0.0,3.4420998,1.2617,1.5754,1.952,0.5083,0.6804,23.602203,0.6625,1.089,0.98859996,0.0,0.0,1.7443,0.4676,1.0108,24.028404,0.1902,0.2937,1.2677,0.0,0.6129,1.0409,163325.75,0.0,0.0,0.0,1.4505999,0.2341,0.5987,0.80300003,1.9668,1.7512,15.581299,0.5156,1.1716,1.2031001,0.3394,1.5725,0.5379,0.8401,0.9119,18.755001,0.0,0.8092,0.1885,0.48700002,0.0,0.7079,0.4242,0.2827,2.463,0.0,7.7749,1.4958,2.1741,4.7039,2.9788,2.4316,61.8312,1.1781,2.2606,4.1328,0.3394,1.8112,4.7546,1.3077,1.9227,70.2989,0.1902,1.1029,1.7078,0.487,0.6129,1.7488,163326.17,161448.69,478642.56,0.785,480759.2,0.9356,0.8532,8.9307,226691.47,172565.72,1812241.8,1.3293,0.0,433385.34,0.0,1.2391,7.6458,593556.4,2.4324,1400586.0,0.2062,829398.94,505656.25,814635.5,739419.2,824734.4,1010472.7,818298.2,1.4549999,2.6399999,648900.0,3.4437,1.8413,8.735101,4.0604,2.6951,837941.9,3.0902,0.96220005,13.9262,1.6077001,2.9149,12.274499,1.4707999,2.5848,1488192.6,1.6014,0.2153,414282.66,357849.03,466478.8,301391.94,0.2312,112499.99,3.3407001,3.5002,8.0133,5.9913,1.0766,5.2765007,5.2334,6.4500995,710518.6,2.7318,2.3123,5.8204,2.6174,3.277,6.3418007,1283284.4,6.9366,53.967293,1.1009,2.0056999,4.1466,2.7982,3.3813002,4.9251003,3.0711002,655529.7,478647.34,6.9252,1129667.2,10.3706,3.7711,22.9423,226700.77,172574.86,3360702.2,7.1513,3.2745,433405.1,4.2251,7.431,26.2621,1876842.2,11.9538,2888832.5,2.9085,829401.2,919943.06,1172487.4,1205901.4,1126131.2,1010476.0,1586327.9
0.0,0.0,0.0,0.0,0.0,0.2213,0.0,0.0,2.3955,0.0,0.0,0.2428,0.0,0.0,0.0,0.0,0.0,105798.61,0.0,0.5317,1.3189,0.0,0.2652,2.5163,142093.28,570541.4,0.0,0.0,1.3564999,0.7182,0.2643,0.0,0.233,0.6721,5.2427998,0.0,0.8797,0.3631,0.0,0.0,1.0898,0.0,0.2946,7.0358,0.0,0.0,0.4895,0.0,0.0,108338.57,0.0,51949.98,0.0,0.495,0.0,1.1548,0.6562,0.3478,0.8623,2.6071,4.4879003,0.0,3.4792001,0.57949996,0.2753,0.2673,0.0,0.0,0.0,4.0067005,0.2497,0.2296,0.5034,0.6546,0.0,0.2184,0.0,105056.92,0.0,0.495,1.3565,1.873,0.9205,0.5691,1.0953,3.2792,12.1262,0.0,4.3589,1.1854,0.2753,0.2673,1.0898,0.0,0.2946,105809.65,0.2497,0.7613,2.3118,0.6546,0.2652,108341.305,142093.28,727548.25,443779.22,0.0,0.8844,0.4278,0.0,0.8043,1.3569,0.2561,2418401.5,1.768,0.3403,0.7412,0.60109997,0.0,3.5694,0.4247,908787.9,2644659.5,0.0,0.6032,423973.03,0.3107,2.496,636817.25,1360281.9,1441299.5,0.2765,1.5724,4.4364,0.267,0.99270004,0.9321,0.6405,0.3971,2187376.8,0.0,0.0,0.5056,0.2394,0.2037,2.1798,1.0898,308195.94,1277866.4,0.0,1.1434,1.7530999,0.0,0.0,34934.48,564928.5,80529.24,0.2269,3.71,1.7527,0.7719,0.0,2.9384,2.189,1.7375001,1036053.3,0.0,1.1723,0.699,4.3037996,0.0,1.1013,243481.17,0.7782,499378.06,0.3207,1.2078,1.4716,2.3156002,0.3338,11068.506,0.3346,36061.996,443779.72,5.2824,7.0735,1.4667,0.9927,4.6748,4.1864,2.3907,5641831.5,1.768,1.5126,1.9458,5.1443,0.2037,6.8505,243482.69,1216984.6,4421904.0,0.3207,2.9544,423976.25,2.6263,2.8298,682820.25,1925210.8,1557890.8
